Year,Region Code,Region,BNF Chemical Substance Code,BNF Chemical Substance,BNF Product Code,BNF Product,Items,Total number of unique identified patients,Patient Identified (Y/N),Patient Age Band (Years old),Gender,Net Ingredient Cost (£),Adult obesity rate 2022/23 (%)
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023AU,Ins degludec/liraglutide,0601023AUAA,Ins degludec/liraglutide,21,14,Y,60+,Male,"2,961.45",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,4,0,N,50-59,Not Known (not recorded),413.96,26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,12,0,N,60+,Not Known (not recorded),"1,528.48",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,9,9,Y,18-29,Female,859.77,26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,4,4,Y,18-29,Male,382.12,26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,41,35,Y,30-39,Female,"5,094.95",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,47,39,Y,40-49,Female,"6,050.25",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,75,60,Y,40-49,Male,"7,451.34",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,404,344,Y,50-59,Female,"49,866.68",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,232,192,Y,50-59,Male,"32,766.70",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,788,688,Y,60+,Female,"99,605.93",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,643,543,Y,60+,Male,"88,906.55",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWAA,Semaglutide,1,0,N,40-49,Not Known (not recorded),73.25,26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWAA,Semaglutide,2,0,N,50-59,Not Known (not recorded),439.5,26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWAA,Semaglutide,15,0,N,60+,Not Known (not recorded),"2,856.75",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWAA,Semaglutide,35,30,Y,18-29,Female,"4,102.00",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWAA,Semaglutide,25,21,Y,18-29,Male,"3,662.50",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWAA,Semaglutide,107,94,Y,30-39,Female,"11,646.75",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWAA,Semaglutide,156,127,Y,30-39,Male,"17,360.25",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWAA,Semaglutide,515,406,Y,40-49,Female,"61,530.00",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWAA,Semaglutide,369,303,Y,40-49,Male,"44,243.00",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWAA,Semaglutide,"1,016",819,Y,50-59,Female,"109,069.25",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWAA,Semaglutide,697,577,Y,50-59,Male,"87,021.00",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWAA,Semaglutide,"1,105",926,Y,60+,Female,"129,139.75",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWAA,Semaglutide,"1,512","1,254",Y,60+,Male,"181,440.25",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWBB,Ozempic,2,0,N,18-29,Not Known (not recorded),366.25,26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWBB,Ozempic,10,0,N,30-39,Not Known (not recorded),"1,098.75",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWBB,Ozempic,31,0,N,40-49,Not Known (not recorded),"2,637.00",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWBB,Ozempic,94,0,N,50-59,Not Known (not recorded),"7,544.75",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWBB,Ozempic,176,0,N,60+,Not Known (not recorded),"14,357.00",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWBB,Ozempic,532,452,Y,18-29,Female,"53,692.25",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWBB,Ozempic,208,177,Y,18-29,Male,"21,535.50",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWBB,Ozempic,"2,362","1,904",Y,30-39,Female,"232,861.75",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWBB,Ozempic,"1,125",926,Y,30-39,Male,"106,505.50",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWBB,Ozempic,"6,612","5,480",Y,40-49,Female,"623,064.50",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWBB,Ozempic,"4,854","3,967",Y,40-49,Male,"459,863.50",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWBB,Ozempic,"13,706","11,253",Y,50-59,Female,"1,232,651.00",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWBB,Ozempic,"12,112","9,998",Y,50-59,Male,"1,121,823.75",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWBB,Ozempic,"18,728","15,348",Y,60+,Female,"1,711,193.25",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWBB,Ozempic,"22,636","18,732",Y,60+,Male,"2,064,624.50",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023AZ,Tirzepatide,0601023AZBB,Mounjaro,1,1,Y,50-59,Male,140,26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0AA,Exenatide,6,0,N,60+,Not Known (not recorded),465.75,26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0AA,Exenatide,12,11,Y,18-29,Female,931.5,26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0AA,Exenatide,19,13,Y,30-39,Female,"1,402.37",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0AA,Exenatide,14,12,Y,30-39,Male,"1,543.97",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0AA,Exenatide,75,66,Y,40-49,Female,"6,502.59",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0AA,Exenatide,53,45,Y,40-49,Male,"4,135.45",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0AA,Exenatide,291,252,Y,50-59,Female,"25,199.97",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0AA,Exenatide,240,214,Y,50-59,Male,"21,211.24",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0AA,Exenatide,942,801,Y,60+,Female,"85,821.62",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0AA,Exenatide,"1,084",955,Y,60+,Male,"102,306.28",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0BB,Byetta,5,0,N,60+,Not Known (not recorded),409.45,26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0BB,Byetta,2,2,Y,40-49,Female,655.12,26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0BB,Byetta,50,47,Y,50-59,Female,"4,176.39",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0BB,Byetta,37,34,Y,50-59,Male,"3,848.83",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0BB,Byetta,136,120,Y,60+,Female,"12,201.61",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0BB,Byetta,232,202,Y,60+,Male,"20,472.50",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0BC,Bydureon,2,0,N,40-49,Not Known (not recorded),146.72,26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0BC,Bydureon,9,0,N,50-59,Not Known (not recorded),660.24,26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0BC,Bydureon,38,0,N,60+,Not Known (not recorded),"2,695.98",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0BC,Bydureon,13,11,Y,18-29,Female,953.68,26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0BC,Bydureon,2,2,Y,18-29,Male,146.72,26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0BC,Bydureon,44,42,Y,30-39,Female,"3,851.40",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0BC,Bydureon,38,30,Y,30-39,Male,"2,787.68",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0BC,Bydureon,166,141,Y,40-49,Female,"11,994.36",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0BC,Bydureon,170,149,Y,40-49,Male,"12,911.36",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0BC,Bydureon,386,336,Y,50-59,Female,"28,903.84",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0BC,Bydureon,514,454,Y,50-59,Male,"40,641.44",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0BC,Bydureon,"1,309","1,094",Y,60+,Female,"96,743.50",26.20797
Dec 22 - Nov 23,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0BC,Bydureon,"1,627","1,404",Y,60+,Male,"124,767.02",26.20797
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABAA,Liraglutide,1,0,N,30-39,Not Known (not recorded),117.72,29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABAA,Liraglutide,1,0,N,50-59,Not Known (not recorded),235.44,29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABAA,Liraglutide,11,0,N,60+,Not Known (not recorded),"1,137.96",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABAA,Liraglutide,118,88,Y,18-29,Female,"11,065.68",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABAA,Liraglutide,22,18,Y,18-29,Male,"1,765.80",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABAA,Liraglutide,395,320,Y,30-39,Female,"44,694.36",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABAA,Liraglutide,178,158,Y,30-39,Male,"18,442.80",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABAA,Liraglutide,"1,179",994,Y,40-49,Female,"132,435.00",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABAA,Liraglutide,763,647,Y,40-49,Male,"80,795.16",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABAA,Liraglutide,"2,459","2,120",Y,50-59,Female,"269,264.88",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABAA,Liraglutide,"2,361","2,043",Y,50-59,Male,"253,098.00",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABAA,Liraglutide,"6,599","5,700",Y,60+,Female,"724,370.40",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABAA,Liraglutide,"7,046","6,054",Y,60+,Male,"763,571.16",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABBB,Victoza,1,0,N,30-39,Not Known (not recorded),117.72,29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABBB,Victoza,1,0,N,40-49,Not Known (not recorded),78.48,29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABBB,Victoza,3,0,N,50-59,Not Known (not recorded),470.88,29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABBB,Victoza,8,0,N,60+,Not Known (not recorded),667.08,29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABBB,Victoza,166,139,Y,18-29,Female,"17,304.84",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABBB,Victoza,56,49,Y,18-29,Male,"6,121.44",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABBB,Victoza,650,558,Y,30-39,Female,"64,549.80",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABBB,Victoza,4,4,Y,30-39,Indeterminate (unable to be classified as either male or female),313.92,29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABBB,Victoza,327,276,Y,30-39,Male,"32,647.68",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABBB,Victoza,"1,754","1,498",Y,40-49,Female,"175,088.88",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABBB,Victoza,"1,016",912,Y,40-49,Male,"105,830.28",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABBB,Victoza,"3,837","3,308",Y,50-59,Female,"402,602.40",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABBB,Victoza,"3,195","2,753",Y,50-59,Male,"335,502.00",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABBB,Victoza,"8,648","7,501",Y,60+,Female,"940,190.40",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABBB,Victoza,"8,489","7,394",Y,60+,Male,"917,941.32",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABBC,Saxenda,1,0,N,40-49,Not Known (not recorded),196.2,29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABBC,Saxenda,1,0,N,60+,Not Known (not recorded),196.2,29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABBC,Saxenda,46,40,Y,18-29,Female,"7,141.68",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABBC,Saxenda,29,23,Y,18-29,Male,"4,434.12",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABBC,Saxenda,207,171,Y,30-39,Female,"35,708.40",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABBC,Saxenda,38,26,Y,30-39,Male,"5,572.08",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABBC,Saxenda,169,148,Y,40-49,Female,"30,057.84",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABBC,Saxenda,58,49,Y,40-49,Male,"10,084.68",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABBC,Saxenda,237,204,Y,50-59,Female,"43,752.60",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABBC,Saxenda,121,100,Y,50-59,Male,"18,992.16",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABBC,Saxenda,157,131,Y,60+,Female,"23,857.92",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABBC,Saxenda,135,121,Y,60+,Male,"23,857.92",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AI,Lixisenatide,0601023AIAA,Lixisenatide,4,0,N,60+,Not Known (not recorded),231.72,29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AI,Lixisenatide,0601023AIAA,Lixisenatide,3,3,Y,30-39,Female,173.79,29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AI,Lixisenatide,0601023AIAA,Lixisenatide,8,7,Y,40-49,Female,437.18,29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AI,Lixisenatide,0601023AIAA,Lixisenatide,19,17,Y,40-49,Male,"1,100.67",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AI,Lixisenatide,0601023AIAA,Lixisenatide,100,90,Y,50-59,Female,"6,748.88",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AI,Lixisenatide,0601023AIAA,Lixisenatide,96,83,Y,50-59,Male,"5,879.95",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AI,Lixisenatide,0601023AIAA,Lixisenatide,275,236,Y,60+,Female,"18,827.30",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AI,Lixisenatide,0601023AIAA,Lixisenatide,326,276,Y,60+,Male,"21,861.29",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AI,Lixisenatide,0601023AIBB,Lyxumia,6,6,Y,40-49,Female,347.58,29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AI,Lixisenatide,0601023AIBB,Lyxumia,18,17,Y,40-49,Male,"2,462.09",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AI,Lixisenatide,0601023AIBB,Lyxumia,2,2,Y,50-59,Female,115.86,29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AI,Lixisenatide,0601023AIBB,Lyxumia,28,25,Y,50-59,Male,"1,737.92",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AI,Lixisenatide,0601023AIBB,Lyxumia,40,37,Y,60+,Female,"2,606.85",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AI,Lixisenatide,0601023AIBB,Lyxumia,128,113,Y,60+,Male,"7,936.45",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AQ,Dulaglutide,0601023AQAA,Dulaglutide,2,0,N,18-29,Not Known (not recorded),146.5,29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AQ,Dulaglutide,0601023AQAA,Dulaglutide,8,0,N,30-39,Not Known (not recorded),586,29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AQ,Dulaglutide,0601023AQAA,Dulaglutide,21,0,N,40-49,Not Known (not recorded),"1,611.50",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AQ,Dulaglutide,0601023AQAA,Dulaglutide,55,0,N,50-59,Not Known (not recorded),"4,047.06",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AQ,Dulaglutide,0601023AQAA,Dulaglutide,166,0,N,60+,Not Known (not recorded),"12,104.56",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AQ,Dulaglutide,0601023AQAA,Dulaglutide,140,122,Y,18-29,Female,"10,584.62",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AQ,Dulaglutide,0601023AQAA,Dulaglutide,85,73,Y,18-29,Male,"6,299.51",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AQ,Dulaglutide,0601023AQAA,Dulaglutide,968,829,Y,30-39,Female,"71,015.84",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AQ,Dulaglutide,0601023AQAA,Dulaglutide,569,470,Y,30-39,Male,"40,964.93",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AQ,Dulaglutide,0601023AQAA,Dulaglutide,"2,884","2,480",Y,40-49,Female,"217,387.72",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AQ,Dulaglutide,0601023AQAA,Dulaglutide,"2,069","1,797",Y,40-49,Male,"157,029.70",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AQ,Dulaglutide,0601023AQAA,Dulaglutide,"6,640","5,583",Y,50-59,Female,"490,554.85",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AQ,Dulaglutide,0601023AQAA,Dulaglutide,"6,456","5,569",Y,50-59,Male,"491,708.73",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AQ,Dulaglutide,0601023AQAA,Dulaglutide,"12,874","10,938",Y,60+,Female,"979,736.82",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AQ,Dulaglutide,0601023AQAA,Dulaglutide,"14,752","12,720",Y,60+,Male,"1,121,786.54",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,2,0,N,30-39,Not Known (not recorded),146.5,29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,4,0,N,40-49,Not Known (not recorded),366.25,29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,17,0,N,50-59,Not Known (not recorded),"1,245.25",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,49,0,N,60+,Not Known (not recorded),"3,772.38",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,386,324,Y,18-29,Female,"28,915.44",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,189,169,Y,18-29,Male,"13,972.46",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,"2,126","1,803",Y,30-39,Female,"156,699.93",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,"1,299","1,128",Y,30-39,Male,"97,697.28",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,"6,738","5,658",Y,40-49,Female,"504,142.71",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,"4,795","4,131",Y,40-49,Male,"360,975.79",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,"16,225","13,770",Y,50-59,Female,"1,235,452.33",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,4,4,Y,50-59,Indeterminate (unable to be classified as either male or female),293,29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,"14,598","12,525",Y,50-59,Male,"1,122,867.46",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,"28,821","24,568",Y,60+,Female,"2,225,243.11",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,"31,976","27,640",Y,60+,Male,"2,506,615.03",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,1,1,Y,60+,Not Known (not recorded),73.25,29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AU,Ins degludec/liraglutide,0601023AUAA,Ins degludec/liraglutide,12,10,Y,30-39,Female,"1,910.64",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AU,Ins degludec/liraglutide,0601023AUAA,Ins degludec/liraglutide,10,9,Y,50-59,Female,955.3,29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AU,Ins degludec/liraglutide,0601023AUAA,Ins degludec/liraglutide,7,7,Y,50-59,Male,"1,114.54",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AU,Ins degludec/liraglutide,0601023AUAA,Ins degludec/liraglutide,60,53,Y,60+,Female,"7,515.10",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AU,Ins degludec/liraglutide,0601023AUAA,Ins degludec/liraglutide,60,55,Y,60+,Male,"12,832.87",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,4,4,Y,18-29,Female,445.8,29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,20,18,Y,30-39,Male,"1,910.60",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,58,49,Y,40-49,Female,"7,960.78",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,35,31,Y,40-49,Male,"5,859.17",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,156,129,Y,50-59,Female,"19,902.17",29.31981
Dec 22 - Nov 23,Y62,NORTH WEST,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,93,80,Y,50-59,Male,"13,406.12",29.31981
